,open,high,low,subjectivity,polarity,compound,negative,neutral,positive,timestamp
181,207.100006,210.819,206.572998,1,1,1,1,1,1,2018-11-05
182,209.473999,218.451996,207.893997,1,1,1,1,1,1,2018-11-06
183,218.899002,221.651993,216.796005,1,1,1,1,1,1,2018-11-07
184,211.987,213.315994,209.514999,1,1,1,1,1,1,2018-11-09
185,209.975006,213.856995,209.804993,1,1,1,1,1,1,2018-11-10
186,212.479004,212.998993,208.867996,1,1,1,1,1,1,2018-11-11
187,210.149002,210.514999,206.134995,1,1,1,1,1,1,2018-11-13
188,181.899002,184.251007,170.188995,1,1,1,1,1,1,2018-11-15
189,177.179001,177.179001,147.850998,1,1,1,1,1,1,2018-11-19
190,131.141998,138.889999,125.758003,1,1,1,1,1,1,2018-11-21
191,136.811005,137.740005,126.706001,1,1,1,1,1,1,2018-11-22
192,123.304001,126.788002,110.824997,1,1,1,1,1,1,2018-11-24
193,107.913002,111.842003,102.452003,1,1,1,1,1,1,2018-11-27
194,113.397758,120.841454,111.619125,1,1,1,1,1,1,2018-12-01
195,108.803162,113.142914,107.402718,1,1,1,1,1,1,2018-12-04
196,110.335518,110.59861,102.475555,1,1,1,1,1,1,2018-12-05
197,102.450592,104.103493,91.761055,1,1,1,1,1,1,2018-12-06
198,94.992172,96.257301,90.654251,1,1,1,1,1,1,2018-12-10
199,90.655228,91.111603,85.518311,1,1,1,1,1,1,2018-12-13
200,86.630356,87.144943,83.226479,1,1,1,1,1,1,2018-12-14
201,101.683846,108.549057,100.69146,1,1,1,1,1,1,2018-12-19
202,109.45594,116.759499,107.503166,1,1,1,1,1,1,2018-12-22
203,116.898201,137.647018,115.69313,1,1,1,1,1,1,2018-12-28
204,138.468781,147.034332,134.570175,1,1,1,1,1,1,2018-12-29
205,133.418152,141.397507,132.650711,1,1,1,1,1,1,2019-01-01
206,141.519516,156.929138,140.650955,1,1,1,1,1,1,2019-01-02
207,155.196045,155.863052,147.198364,1,1,1,1,1,1,2019-01-03
208,154.337418,160.82489,154.337418,1,1,1,1,1,1,2019-01-05
209,155.80423,159.371445,152.085922,1,1,1,1,1,1,2019-01-06
210,150.554688,153.622253,150.288376,1,1,1,1,1,1,2019-01-09
211,150.843506,152.14827,126.529373,1,1,1,1,1,1,2019-01-10
212,127.528084,128.666122,125.446754,1,1,1,1,1,1,2019-01-12
213,129.172684,130.743561,120.311523,1,1,1,1,1,1,2019-01-15
214,121.809242,127.118248,121.441414,1,1,1,1,1,1,2019-01-16
215,121.614426,125.904228,121.161034,1,1,1,1,1,1,2019-01-19
216,119.636459,119.715439,116.15744,1,1,1,1,1,1,2019-01-21
217,117.462784,118.032104,116.006798,1,1,1,1,1,1,2019-01-24
218,117.594955,117.802994,115.830154,1,1,1,1,1,1,2019-01-25
219,116.373528,118.084114,115.980576,1,1,1,1,1,1,2019-01-26
220,113.285233,113.688232,103.336464,1,1,1,1,1,1,2019-01-28
221,119.214111,120.689735,118.000404,1,1,1,1,1,1,2019-02-09
222,124.871536,124.871536,120.311752,1,1,1,1,1,1,2019-02-11
223,121.178574,123.4683,119.600021,1,1,1,1,1,1,2019-02-12
224,122.544289,125.550697,121.612495,1,1,1,1,1,1,2019-02-13
225,122.416985,124.451988,121.334892,1,1,1,1,1,1,2019-02-14
226,122.396454,124.134811,122.295303,1,1,1,1,1,1,2019-02-16
227,133.032547,147.686584,133.001938,1,1,1,1,1,1,2019-02-18
228,146.398819,149.929977,145.128464,1,1,1,1,1,1,2019-02-19
229,145.172729,149.554337,142.502121,1,1,1,1,1,1,2019-02-20
230,149.352325,149.352325,144.563812,1,1,1,1,1,1,2019-02-21
231,158.902405,165.549622,135.852661,1,1,1,1,1,1,2019-02-24
232,138.029572,141.336227,131.602921,1,1,1,1,1,1,2019-02-27
233,136.283081,138.847137,135.657593,1,1,1,1,1,1,2019-02-28
234,132.157883,132.729141,125.402702,1,1,1,1,1,1,2019-03-04
235,138.942383,140.85788,137.273132,1,1,1,1,1,1,2019-03-07
236,134.887558,139.119415,134.677124,1,1,1,1,1,1,2019-03-09
237,136.849533,137.353409,133.102798,1,1,1,1,1,1,2019-03-11
238,134.012848,135.273468,130.944153,1,1,1,1,1,1,2019-03-12
239,133.203903,135.180847,132.750076,1,1,1,1,1,1,2019-03-14
240,133.567154,138.395142,133.567154,1,1,1,1,1,1,2019-03-15
241,142.238297,142.371918,139.323517,1,1,1,1,1,1,2019-03-17
242,140.104858,142.267212,138.841553,1,1,1,1,1,1,2019-03-18
243,136.562256,138.794296,136.228607,1,1,1,1,1,1,2019-03-22
244,137.039871,139.385391,136.912018,1,1,1,1,1,1,2019-03-23
245,137.08136,137.695343,133.490158,1,1,1,1,1,1,2019-03-25
246,135.054321,135.460358,133.757339,1,1,1,1,1,1,2019-03-26
247,135.454361,141.07547,135.34166,1,1,1,1,1,1,2019-03-27
248,139.343201,142.54924,138.045105,1,1,1,1,1,1,2019-03-29
249,142.359146,149.613235,141.031738,1,1,1,1,1,1,2019-03-30
250,164.008636,178.322052,157.322144,1,1,1,1,1,1,2019-04-03
251,158.020004,167.220383,157.443954,1,1,1,1,1,1,2019-04-05
252,165.977249,175.213165,164.932098,1,1,1,1,1,1,2019-04-07
253,165.335205,166.127518,161.029739,1,1,1,1,1,1,2019-04-12
254,164.476089,168.591034,162.781479,1,1,1,1,1,1,2019-04-14
255,161.52655,167.666321,160.888748,1,1,1,1,1,1,2019-04-16
256,167.553696,168.938583,165.501892,1,1,1,1,1,1,2019-04-17
257,166.913208,175.365326,166.672119,1,1,1,1,1,1,2019-04-18
258,173.787888,173.978897,170.620209,1,1,1,1,1,1,2019-04-19
259,172.007217,176.850784,170.896759,1,1,1,1,1,1,2019-04-23
260,157.291061,158.333923,153.186523,1,1,1,1,1,1,2019-04-29
261,167.887222,170.645935,161.791428,1,1,1,1,1,1,2019-05-04
262,164.015259,165.399979,159.700653,1,1,1,1,1,1,2019-05-05
263,172.427277,180.394409,169.694717,1,1,1,1,1,1,2019-05-07
264,170.312973,175.885269,168.991425,1,1,1,1,1,1,2019-05-10
265,187.417923,205.098267,185.305908,1,1,1,1,1,1,2019-05-13
266,263.848358,266.979614,227.767426,1,1,1,1,1,1,2019-05-17
267,243.911301,246.362762,233.099854,1,1,1,1,1,1,2019-05-18
268,261.267487,261.55127,241.80365,1,1,1,1,1,1,2019-05-20
269,251.647842,262.107544,248.196304,1,1,1,1,1,1,2019-05-21
270,254.995316,258.801849,242.730484,1,1,1,1,1,1,2019-05-22
271,245.987091,255.259338,243.240097,1,1,1,1,1,1,2019-05-24
272,249.694046,257.356842,249.088791,1,1,1,1,1,1,2019-05-25
273,251.724792,269.166534,247.245392,1,1,1,1,1,1,2019-05-26
274,267.141876,278.507263,265.444702,1,1,1,1,1,1,2019-05-27
275,272.590485,274.320831,267.514374,1,1,1,1,1,1,2019-05-28
276,256.015259,268.659943,249.111847,1,1,1,1,1,1,2019-05-31
277,268.43335,273.557983,263.524597,1,1,1,1,1,1,2019-06-01
278,265.512726,272.80722,265.04187,1,1,1,1,1,1,2019-06-02
279,252.511642,252.511642,236.127213,1,1,1,1,1,1,2019-06-04
280,251.249313,252.377396,243.229111,1,1,1,1,1,1,2019-06-08
281,232.830139,247.66217,229.341766,1,1,1,1,1,1,2019-06-10
282,245.925491,261.017578,244.491318,1,1,1,1,1,1,2019-06-12
283,260.913513,262.163116,255.596283,1,1,1,1,1,1,2019-06-13
284,256.179657,265.371399,254.14743,1,1,1,1,1,1,2019-06-14
285,263.934143,271.505585,262.121216,1,1,1,1,1,1,2019-06-15
286,268.901154,278.143188,265.535339,1,1,1,1,1,1,2019-06-16
287,274.320251,274.320251,263.14444,1,1,1,1,1,1,2019-06-18
288,271.743103,295.303314,271.743103,1,1,1,1,1,1,2019-06-21
289,295.115082,315.189728,294.728241,1,1,1,1,1,1,2019-06-22
290,310.678619,318.126312,307.643158,1,1,1,1,1,1,2019-06-25
291,317.992584,361.398682,315.954865,1,1,1,1,1,1,2019-06-26
292,336.9599,343.433441,278.573242,1,1,1,1,1,1,2019-06-27
293,294.143036,313.031555,292.939819,1,1,1,1,1,1,2019-06-28
294,311.284424,322.043549,294.753845,1,1,1,1,1,1,2019-06-29
295,319.584045,322.789581,290.695984,1,1,1,1,1,1,2019-06-30
296,284.38092,293.921143,282.694702,1,1,1,1,1,1,2019-07-05
297,287.893829,295.991425,286.665863,1,1,1,1,1,1,2019-07-06
298,287.603607,310.139313,286.109192,1,1,1,1,1,1,2019-07-07
299,305.734772,314.267883,303.500458,1,1,1,1,1,1,2019-07-08
300,313.325165,318.223114,305.285828,1,1,1,1,1,1,2019-07-09
301,269.281616,269.641235,227.269211,1,1,1,1,1,1,2019-07-14
302,229.748657,234.51384,197.377899,1,1,1,1,1,1,2019-07-16
303,211.444611,229.239395,208.037735,1,1,1,1,1,1,2019-07-18
304,221.412659,234.198456,221.189484,1,1,1,1,1,1,2019-07-20
305,225.698654,226.862579,213.44838,1,1,1,1,1,1,2019-07-22
306,219.628128,220.236389,214.125687,1,1,1,1,1,1,2019-07-26
307,207.413773,212.04184,202.252899,1,1,1,1,1,1,2019-07-28
308,213.84086563265305,214.76620702040816,213.3762839183673,1,1,1,1,1,1,2019-07-31
309,214.44519583673468,214.89597251020407,213.75376540816325,1,1,1,1,1,1,2019-08-01
310,221.7415419183673,222.45333122448977,221.1696273673469,1,1,1,1,1,1,2019-08-03
311,220.05756757142856,220.57627132653064,219.4914728979592,1,1,1,1,1,1,2019-08-04
312,230.253283244898,231.49765885714285,229.57007922448977,1,1,1,1,1,1,2019-08-05
313,223.2764995510204,223.8927493673469,222.2895153265306,1,1,1,1,1,1,2019-08-08
314,213.60119685714284,214.24314967346936,212.37869330612244,1,1,1,1,1,1,2019-08-09
315,208.92939116326528,209.71642516326528,207.926594,1,1,1,1,1,1,2019-08-10
316,202.21926508163267,202.7403354489796,200.57861069387755,1,1,1,1,1,1,2019-08-14
317,184.86090320408164,185.6346039591837,183.80560902040816,1,1,1,1,1,1,2019-08-16
318,189.9465529591837,191.03005083673472,189.4488213265306,1,1,1,1,1,1,2019-08-18
319,198.21026818367343,198.7139998163265,197.31039871428567,1,1,1,1,1,1,2019-08-20
320,187.9867691632653,188.58770275510204,186.67488118367348,1,1,1,1,1,1,2019-08-21
321,188.52431097959183,189.60766351020408,187.7500922653061,1,1,1,1,1,1,2019-08-22
322,188.50826095918367,189.01251693877552,187.7231582040816,1,1,1,1,1,1,2019-08-25
323,186.97898077551025,187.41782002040816,186.4147536938776,1,1,1,1,1,1,2019-08-27
324,183.231744877551,183.7171607755102,182.0017471020408,1,1,1,1,1,1,2019-08-28
325,169.44344273469386,169.99829385714284,168.48512036734695,1,1,1,1,1,1,2019-08-29
326,170.88364091836735,171.27911946938775,170.38043430612245,1,1,1,1,1,1,2019-09-01
327,177.19228548979592,177.7029917755102,176.51153802040815,1,1,1,1,1,1,2019-09-04
328,173.0731893469388,173.54742673469386,172.48932297959183,1,1,1,1,1,1,2019-09-05
329,180.90332336734693,181.4661924693877,180.269029,1,1,1,1,1,1,2019-09-10
330,179.37868542857143,179.68649573469386,178.98004177551022,1,1,1,1,1,1,2019-09-13
331,182.92860365306123,183.5738148979592,182.5918817959184,1,1,1,1,1,1,2019-09-14
332,201.97111757142852,203.2863663061225,201.4178670408164,1,1,1,1,1,1,2019-09-17
333,212.5167468979592,213.4945204489796,211.61980812244897,1,1,1,1,1,1,2019-09-18
334,208.0545553265306,208.56674520408163,206.85218853061224,1,1,1,1,1,1,2019-09-23
335,191.0200425918368,192.11205202040816,187.9050567959184,1,1,1,1,1,1,2019-09-24
336,166.86912065306123,167.76780902040818,165.47735357142858,1,1,1,1,1,1,2019-09-26
337,169.77842340816326,170.40122897959182,168.7491366530612,1,1,1,1,1,1,2019-09-29
338,172.48023161224492,173.6435144489796,171.70442053061225,1,1,1,1,1,1,2019-09-30
339,179.10079840816326,180.03215371428573,177.97515618367348,1,1,1,1,1,1,2019-10-01
340,176.31110326530612,177.06155359183674,175.76110763265305,1,1,1,1,1,1,2019-10-02
341,176.1231368367347,176.55284102040815,175.24489528571428,1,1,1,1,1,1,2019-10-03
342,174.7779272244898,175.3951444489796,174.19089973469386,1,1,1,1,1,1,2019-10-04
343,174.9384963265306,175.4400661632653,174.3081543877551,1,1,1,1,1,1,2019-10-05
344,173.10743632653063,173.62050097959184,172.32346477551022,1,1,1,1,1,1,2019-10-06
345,180.4941501632653,181.1369381632653,179.81537534693877,1,1,1,1,1,1,2019-10-08
346,185.5591081836735,186.7740916530612,184.9193559591837,1,1,1,1,1,1,2019-10-09
347,185.70838920408164,186.39507759183675,184.46105785714283,1,1,1,1,1,1,2019-10-11
348,182.38232708163267,182.97397726530613,181.8133639387755,1,1,1,1,1,1,2019-10-12
349,182.076761489796,182.64644718367347,181.5979011020408,1,1,1,1,1,1,2019-10-13
350,183.5393565918368,184.1759922244898,183.1659648367347,1,1,1,1,1,1,2019-10-14
351,183.0709602244898,183.51734432653063,182.1535262040817,1,1,1,1,1,1,2019-10-15
352,176.9084435714286,177.27956346938774,176.16069720408163,1,1,1,1,1,1,2019-10-16
353,172.6903968367347,173.19098430612246,172.10194804081632,1,1,1,1,1,1,2019-10-19
354,172.29111759183675,172.8571161020408,171.8757290612245,1,1,1,1,1,1,2019-10-20
355,174.35193367346938,174.7624842857143,173.8362806122449,1,1,1,1,1,1,2019-10-21
356,164.4690367755102,164.92225669387756,163.24680459183674,1,1,1,1,1,1,2019-10-23
357,168.56734108163266,170.2510228979592,168.02624528571428,1,1,1,1,1,1,2019-10-25
358,182.1025932244898,183.82066336734687,180.4839551836735,1,1,1,1,1,1,2019-10-26
359,186.2389873469388,187.32258685714285,185.60702785714287,1,1,1,1,1,1,2019-10-29
360,181.39170808163263,181.93632057142852,180.82029587755105,1,1,1,1,1,1,2019-11-01
361,182.94914608163268,183.3567133469388,182.5658707755102,1,1,1,1,1,1,2019-11-02
362,182.0021393265306,182.3570248163265,181.50200297959185,1,1,1,1,1,1,2019-11-03
363,183.67834757142856,184.2918966122449,183.37595120408164,1,1,1,1,1,1,2019-11-04
364,190.40884683673468,191.0921888979592,189.94403426530613,1,1,1,1,1,1,2019-11-06
365,187.8062102653061,188.201451,187.13238777551013,1,1,1,1,1,1,2019-11-07
366,185.0478422653061,185.47420365306124,184.3967625918368,1,1,1,1,1,1,2019-11-08
367,187.19496651020407,187.80613487755105,186.78299557142856,1,1,1,1,1,1,2019-11-10
368,187.04863122448972,187.33486581632653,186.46931263265307,1,1,1,1,1,1,2019-11-11
369,186.93872097777776,187.37581953333333,186.5966209555556,1,1,1,1,1,1,2019-11-13
