,open,high,low,subjectivity,polarity,compound,negative,neutral,positive,timestamp
1132,6539.5,6570.2,6043.4,1,1,1,1,1,1,2018-08-10
1133,6152.8,6469.6,6009.8,1,1,1,1,1,1,2018-08-11
1134,6232.1,6453.0,6169.8,1,1,1,1,1,1,2018-08-12
1135,6313.0,6524.1,6159.6,1,1,1,1,1,1,2018-08-13
1136,6255.3,6255.3,5898.3,1,1,1,1,1,1,2018-08-14
1137,6190.2,6592.8,6177.9,1,1,1,1,1,1,2018-08-15
1138,6256.9,6470.9,6249.8,1,1,1,1,1,1,2018-08-16
1139,6306.7,6581.7,6291.8,1,1,1,1,1,1,2018-08-17
1140,6581.8,6626.4,6295.5,1,1,1,1,1,1,2018-08-18
1141,6379.1,6534.8,6316.0,1,1,1,1,1,1,2018-08-19
1142,6474.2,6516.4,6255.9,1,1,1,1,1,1,2018-08-20
1143,6268.1,6484.1,6257.4,1,1,1,1,1,1,2018-08-21
1144,6482.2,6840.8,6304.8,1,1,1,1,1,1,2018-08-22
1145,6359.9,6550.2,6359.2,1,1,1,1,1,1,2018-08-23
1146,6521.2,6721.2,6472.8,1,1,1,1,1,1,2018-08-24
1147,6680.6,6783.4,6655.3,1,1,1,1,1,1,2018-08-25
1148,6734.9,6892.7,6573.1,1,1,1,1,1,1,2018-08-26
1149,6712.7,6902.9,6650.4,1,1,1,1,1,1,2018-08-27
1150,6897.6,7129.7,6861.2,1,1,1,1,1,1,2018-08-28
1151,7074.6,7121.4,6926.7,1,1,1,1,1,1,2018-08-29
1152,7029.2,7050.2,6798.0,1,1,1,1,1,1,2018-08-30
1153,6993.7,7080.2,6698.0,1,1,1,1,1,1,2018-08-31
1154,7032.4,7264.3,7020.4,1,1,1,1,1,1,2018-09-01
1155,7189.6,7334.8,7117.3,1,1,1,1,1,1,2018-09-02
1156,7289.8,7330.7,7182.8,1,1,1,1,1,1,2018-09-03
1157,7264.2,7409.9,7234.5,1,1,1,1,1,1,2018-09-04
1158,7377.5,7407.5,6691.8,1,1,1,1,1,1,2018-09-05
1159,6706.8,6732.9,6337.8,1,1,1,1,1,1,2018-09-06
1160,6514.1,6540.6,6316.2,1,1,1,1,1,1,2018-09-07
1161,6390.9,6484.3,6132.3,1,1,1,1,1,1,2018-09-08
1162,6184.3,6432.6,6148.8,1,1,1,1,1,1,2018-09-09
1163,6238.5,6358.5,6237.3,1,1,1,1,1,1,2018-09-10
1164,6320.7,6391.8,6189.6,1,1,1,1,1,1,2018-09-11
1165,6293.9,6353.5,6204.5,1,1,1,1,1,1,2018-09-12
1166,6338.0,6867.3,6337.8,1,1,1,1,1,1,2018-09-13
1167,6482.9,6579.4,6412.1,1,1,1,1,1,1,2018-09-14
1168,6482.6,6562.9,6470.3,1,1,1,1,1,1,2018-09-15
1169,6519.0,6520.8,6406.2,1,1,1,1,1,1,2018-09-16
1170,6500.2,6533.5,6215.9,1,1,1,1,1,1,2018-09-17
1171,6251.9,6388.8,6228.8,1,1,1,1,1,1,2018-09-18
1172,6342.0,6478.7,6144.5,1,1,1,1,1,1,2018-09-19
1173,6390.4,6537.5,6346.4,1,1,1,1,1,1,2018-09-20
1174,6490.9,6780.5,6489.8,1,1,1,1,1,1,2018-09-21
1175,6766.7,6833.3,6635.5,1,1,1,1,1,1,2018-09-22
1176,6729.6,6789.4,6666.4,1,1,1,1,1,1,2018-09-23
1177,6713.3,6728.1,6559.1,1,1,1,1,1,1,2018-09-24
1178,6590.6,6590.6,5977.0,1,1,1,1,1,1,2018-09-25
1179,6443.0,6551.9,6384.1,1,1,1,1,1,1,2018-09-26
1180,6463.7,6738.3,6428.8,1,1,1,1,1,1,2018-09-27
1181,6685.7,6809.2,6538.6,1,1,1,1,1,1,2018-09-28
1182,6633.9,6648.4,6464.4,1,1,1,1,1,1,2018-09-29
1183,6603.9,6673.9,6533.5,1,1,1,1,1,1,2018-09-30
1184,6635.2,6674.7,6072.7,1,1,1,1,1,1,2018-10-01
1185,6608.2,6645.7,6034.9,1,1,1,1,1,1,2018-10-02
1186,6549.9,6563.5,6429.6,1,1,1,1,1,1,2018-10-03
1187,6509.2,6653.0,6487.8,1,1,1,1,1,1,2018-10-04
1188,6584.2,6682.3,6537.6,1,1,1,1,1,1,2018-10-05
1189,6639.1,6661.5,6550.4,1,1,1,1,1,1,2018-10-06
1190,6596.3,6633.9,6523.8,1,1,1,1,1,1,2018-10-07
1191,6611.0,6699.5,6589.9,1,1,1,1,1,1,2018-10-08
1192,6669.6,6678.9,6613.3,1,1,1,1,1,1,2018-10-09
1193,6650.6,6653.5,6526.0,1,1,1,1,1,1,2018-10-10
1194,6618.0,6622.5,6206.2,1,1,1,1,1,1,2018-10-11
1195,6239.2,6344.8,6206.8,1,1,1,1,1,1,2018-10-12
1196,6291.3,6329.3,6282.8,1,1,1,1,1,1,2018-10-13
1197,6321.6,6390.9,6300.0,1,1,1,1,1,1,2018-10-14
1198,6326.8,7358.4,6300.2,1,1,1,1,1,1,2018-10-15
1199,6712.4,6836.7,6645.4,1,1,1,1,1,1,2018-10-16
1200,6718.9,6745.9,6637.8,1,1,1,1,1,1,2018-10-17
1201,6690.1,6736.3,6530.6,1,1,1,1,1,1,2018-10-18
1202,6576.4,6603.2,6506.9,1,1,1,1,1,1,2018-10-19
1203,6511.7,6593.7,6495.9,1,1,1,1,1,1,2018-10-20
1204,6575.9,6643.1,6568.0,1,1,1,1,1,1,2018-10-21
1205,6583.0,6612.7,6529.5,1,1,1,1,1,1,2018-10-22
1206,6558.6,6573.6,6500.5,1,1,1,1,1,1,2018-10-23
1207,6531.2,6593.8,6522.6,1,1,1,1,1,1,2018-10-24
1208,6532.5,6544.8,6491.5,1,1,1,1,1,1,2018-10-25
1209,6507.0,6570.5,6498.5,1,1,1,1,1,1,2018-10-26
1210,6510.0,6534.0,6473.7,1,1,1,1,1,1,2018-10-27
1211,6494.6,6502.2,6461.2,1,1,1,1,1,1,2018-10-28
1212,6486.1,6498.4,6310.5,1,1,1,1,1,1,2018-10-29
1213,6336.7,6469.9,6316.5,1,1,1,1,1,1,2018-10-30
1214,6327.9,6405.7,6257.8,1,1,1,1,1,1,2018-10-31
1215,6365.9,6421.8,6354.2,1,1,1,1,1,1,2018-11-01
1216,6400.5,6444.3,6390.9,1,1,1,1,1,1,2018-11-02
1217,6424.5,6429.5,6346.2,1,1,1,1,1,1,2018-11-03
1218,6386.2,6508.9,6359.7,1,1,1,1,1,1,2018-11-04
1219,6478.2,6489.2,6431.7,1,1,1,1,1,1,2018-11-05
1220,6460.4,6509.6,6441.6,1,1,1,1,1,1,2018-11-06
1221,6503.1,6594.3,6502.0,1,1,1,1,1,1,2018-11-07
1222,6565.3,6577.3,6466.3,1,1,1,1,1,1,2018-11-08
1223,6473.8,6496.1,6390.0,1,1,1,1,1,1,2018-11-09
1224,6411.9,6461.7,6411.7,1,1,1,1,1,1,2018-11-10
1225,6427.1,6451.7,6359.0,1,1,1,1,1,1,2018-11-11
1226,6445.0,6475.9,6409.4,1,1,1,1,1,1,2018-11-12
1227,6435.0,6466.8,6386.7,1,1,1,1,1,1,2018-11-13
1228,6428.9,6453.3,5619.2,1,1,1,1,1,1,2018-11-14
1229,5854.0,5878.5,5384.1,1,1,1,1,1,1,2018-11-15
1230,5723.5,5747.7,5539.7,1,1,1,1,1,1,2018-11-16
1231,5636.2,5645.5,5561.4,1,1,1,1,1,1,2018-11-17
1232,5621.0,5727.9,5615.5,1,1,1,1,1,1,2018-11-18
1233,5660.4,5662.5,4831.1,1,1,1,1,1,1,2018-11-19
1234,4883.6,5013.4,4272.3,1,1,1,1,1,1,2018-11-20
1235,4523.0,4743.7,4393.0,1,1,1,1,1,1,2018-11-21
1236,4646.4,4695.7,4346.7,1,1,1,1,1,1,2018-11-22
1237,4360.9,4455.6,4223.7,1,1,1,1,1,1,2018-11-23
1238,4397.3,4494.6,3821.5,1,1,1,1,1,1,2018-11-24
1239,3920.3,4198.4,3634.2,1,1,1,1,1,1,2018-11-25
1240,4061.0,4179.0,3679.8,1,1,1,1,1,1,2018-11-26
1241,3840.3,3920.6,3687.8,1,1,1,1,1,1,2018-11-27
1242,3866.4,4391.8,3866.4,1,1,1,1,1,1,2018-11-28
1243,4265.5,4440.1,4140.6,1,1,1,1,1,1,2018-11-29
1244,4296.8,4340.6,3954.5,1,1,1,1,1,1,2018-11-30
1245,4038.7,4299.1,3967.1,1,1,1,1,1,1,2018-12-01
1246,4196.2,4316.1,4105.3,1,1,1,1,1,1,2018-12-02
1247,4160.3,4177.0,3839.9,1,1,1,1,1,1,2018-12-03
1248,3899.9,4082.9,3809.3,1,1,1,1,1,1,2018-12-04
1249,3958.1,3974.1,3765.2,1,1,1,1,1,1,2018-12-05
1250,3771.4,3887.2,3505.7,1,1,1,1,1,1,2018-12-06
1251,3508.9,3626.6,3251.8,1,1,1,1,1,1,2018-12-07
1252,3422.3,3507.7,3302.9,1,1,1,1,1,1,2018-12-08
1253,3430.3,3677.6,3424.2,1,1,1,1,1,1,2018-12-09
1254,3566.9,3622.4,3412.7,1,1,1,1,1,1,2018-12-10
1255,3460.4,3485.9,3349.9,1,1,1,1,1,1,2018-12-11
1256,3390.2,3510.2,3379.4,1,1,1,1,1,1,2018-12-12
1257,3466.2,3474.4,3284.8,1,1,1,1,1,1,2018-12-13
1258,3315.4,3336.6,3199.1,1,1,1,1,1,1,2018-12-14
1259,3247.8,3282.3,3177.0,1,1,1,1,1,1,2018-12-15
1260,3228.6,3305.0,3225.9,1,1,1,1,1,1,2018-12-16
1261,3248.3,3597.4,3243.1,1,1,1,1,1,1,2018-12-17
1262,3526.0,3683.1,3456.9,1,1,1,1,1,1,2018-12-18
1263,3668.1,3924.7,3647.5,1,1,1,1,1,1,2018-12-19
1264,3687.2,4140.3,3665.8,1,1,1,1,1,1,2018-12-20
1265,4075.2,4153.1,3786.9,1,1,1,1,1,1,2018-12-21
1266,3850.9,3977.2,3803.7,1,1,1,1,1,1,2018-12-22
1267,3964.3,4037.1,3904.6,1,1,1,1,1,1,2018-12-23
1268,3944.5,4208.2,3941.9,1,1,1,1,1,1,2018-12-24
1269,4025.6,4030.7,3676.5,1,1,1,1,1,1,2018-12-25
1270,3762.8,3841.9,3680.3,1,1,1,1,1,1,2018-12-26
1271,3793.4,3822.6,3560.8,1,1,1,1,1,1,2018-12-27
1272,3587.1,3900.3,3565.5,1,1,1,1,1,1,2018-12-28
1273,3861.6,3899.6,3696.0,1,1,1,1,1,1,2018-12-29
1274,3708.2,3837.7,3682.5,1,1,1,1,1,1,2018-12-30
1275,3815.1,3819.6,3658.8,1,1,1,1,1,1,2018-12-31
1276,3709.5,3814.3,3664.4,1,1,1,1,1,1,2019-01-01
1277,3809.7,3894.8,3768.1,1,1,1,1,1,1,2019-01-02
1278,3874.1,3875.8,3753.0,1,1,1,1,1,1,2019-01-03
1279,3780.5,3823.9,3720.0,1,1,1,1,1,1,2019-01-04
1280,3802.8,3846.7,3769.0,1,1,1,1,1,1,2019-01-05
1281,3785.7,4034.1,3758.5,1,1,1,1,1,1,2019-01-06
1282,4004.3,4028.0,3945.5,1,1,1,1,1,1,2019-01-07
1283,3985.8,4070.5,3943.1,1,1,1,1,1,1,2019-01-08
1284,3971.0,4014.2,3957.5,1,1,1,1,1,1,2019-01-09
1285,3978.9,4007.7,3562.1,1,1,1,1,1,1,2019-01-10
1286,3603.3,3655.7,3563.1,1,1,1,1,1,1,2019-01-11
1287,3616.6,3633.9,3561.3,1,1,1,1,1,1,2019-01-12
1288,3597.3,3617.6,3473.2,1,1,1,1,1,1,2019-01-13
1289,3490.4,3672.0,3490.4,1,1,1,1,1,1,2019-01-14
1290,3637.5,3660.8,3545.7,1,1,1,1,1,1,2019-01-15
1291,3570.6,3644.1,3561.4,1,1,1,1,1,1,2019-01-16
1292,3588.1,3636.7,3554.8,1,1,1,1,1,1,2019-01-17
1293,3626.3,3627.9,3575.7,1,1,1,1,1,1,2019-01-18
1294,3605.8,3715.2,3604.1,1,1,1,1,1,1,2019-01-19
1295,3676.2,3699.1,3503.9,1,1,1,1,1,1,2019-01-20
1296,3542.7,3561.4,3505.4,1,1,1,1,1,1,2019-01-21
1297,3536.9,3607.9,3465.2,1,1,1,1,1,1,2019-01-22
1298,3580.1,3608.3,3532.8,1,1,1,1,1,1,2019-01-23
